iter	Passed	Remaining
7890	91976	24582
7891	91989	24571
7892	92001	24559
7893	92014	24548
7894	92027	24536
7895	92040	24525
7896	92052	24513
7897	92065	24502
7898	92078	24491
7899	92092	24480
7900	92104	24468
7901	92116	24457
7902	92128	24445
7903	92141	24434
7904	92153	24422
7905	92166	24411
7906	92181	24400
7907	92193	24389
7908	92206	24377
7909	92218	24366
7910	92230	24354
7911	92242	24343
7912	92256	24331
7913	92267	24320
7914	92281	24309
7915	92293	24297
7916	92306	24286
7917	92318	24274
7918	92331	24263
7919	92345	24252
7920	92358	24240
7921	92372	24229
7922	92388	24219
7923	92402	24208
7924	92414	24196
7925	92426	24185
7926	92439	24173
7927	92452	24162
7928	92465	24151
7929	92478	24140
7930	92494	24129
7931	92507	24118
7932	92520	24106
7933	92533	24095
7934	92545	24083
7935	92557	24072
7936	92569	24060
7937	92581	24049
7938	92595	24038
7939	92606	24026
7940	92619	24015
7941	92632	24003
7942	92644	23992
7943	92656	23980
7944	92668	23969
7945	92681	23957
7946	92694	23946
7947	92706	23934
7948	92718	23923
7949	92731	23911
7950	92747	23901
7951	92759	23889
7952	92771	23878
7953	92783	23866
7954	92795	23855
7955	92808	23843
7956	92820	23832
7957	92834	23821
7958	92848	23809
7959	92860	23798
7960	92872	23786
7961	92884	23775
7962	92898	23764
7963	92911	23752
7964	92923	23741
7965	92936	23729
7966	92949	23718
7967	92962	23707
7968	92974	23695
7969	92986	23684
7970	93000	23672
7971	93013	23661
7972	93027	23650
7973	93039	23639
7974	93051	23627
7975	93063	23616
7976	93076	23604
7977	93088	23592
7978	93100	23581
7979	93115	23570
7980	93127	23559
7981	93143	23548
7982	93154	23536
7983	93166	23525
7984	93179	23513
7985	93192	23502
7986	93204	23490
7987	93215	23478
7988	93230	23468
7989	93244	23456
7990	93256	23445
7991	93268	23433
7992	93281	23422
7993	93294	23411
7994	93307	23399
7995	93319	23388
7996	93333	23377
7997	93347	23366
7998	93360	23354
7999	93373	23343
8000	93387	23332
8001	93401	23321
8002	93413	23309
8003	93429	23298
8004	93444	23288
8005	93457	23276
8006	93470	23265
8007	93486	23254
8008	93502	23244
8009	93515	23232
8010	93527	23221
8011	93544	23210
8012	93558	23199
8013	93571	23188
8014	93583	23177
8015	93595	23165
8016	93608	23154
8017	93622	23142
8018	93635	23131
8019	93647	23119
8020	93662	23109
8021	93674	23097
8022	93688	23086
8023	93701	23075
8024	93713	23063
8025	93724	23051
8026	93738	23040
8027	93751	23029
8028	93767	23018
8029	93778	23006
8030	93791	22995
8031	93804	22983
8032	93816	22972
8033	93829	22960
8034	93841	22949
8035	93856	22938
8036	93869	22927
8037	93882	22915
8038	93894	22904
8039	93906	22892
8040	93918	22881
8041	93932	22869
8042	93947	22859
8043	93961	22848
8044	93973	22836
8045	93987	22825
8046	94000	22813
8047	94013	22802
8048	94026	22791
8049	94038	22779
8050	94051	22768
8051	94064	22756
8052	94080	22746
8053	94092	22734
8054	94104	22722
8055	94117	22711
8056	94131	22700
8057	94144	22689
8058	94156	22677
8059	94172	22666
8060	94185	22655
8061	94198	22644
8062	94211	22632
8063	94223	22621
8064	94235	22609
8065	94247	22597
8066	94260	22586
8067	94274	22575
8068	94286	22563
8069	94298	22552
8070	94311	22540
8071	94326	22529
8072	94338	22518
8073	94349	22506
8074	94362	22495
8075	94374	22483
8076	94388	22472
8077	94401	22460
8078	94414	22449
8079	94429	22438
8080	94441	22427
8081	94454	22415
8082	94467	22404
8083	94483	22393
8084	94496	22382
8085	94510	22371
8086	94523	22359
8087	94535	22348
8088	94547	22336
8089	94560	22325
8090	94575	22314
8091	94589	22303
8092	94601	22291
8093	94613	22279
8094	94627	22268
8095	94640	22257
8096	94651	22245
8097	94663	22233
8098	94676	22222
8099	94689	22211
8100	94703	22199
8101	94717	22188
8102	94730	22177
8103	94742	22165
8104	94755	22154
8105	94766	22142
8106	94778	22131
8107	94792	22119
8108	94805	22108
8109	94820	22097
8110	94832	22085
8111	94843	22074
8112	94857	22062
8113	94870	22051
8114	94883	22040
8115	94895	22028
8116	94911	22017
8117	94924	22006
8118	94937	21995
8119	94950	21983
8120	94963	21972
8121	94975	21960
8122	94989	21949
8123	95002	21938
8124	95014	21926
8125	95028	21915
8126	95040	21903
8127	95054	21892
8128	95067	21880
8129	95078	21869
8130	95090	21857
8131	95102	21846
8132	95115	21834
8133	95130	21823
8134	95141	21811
8135	95154	21800
8136	95168	21789
8137	95181	21777
8138	95193	21766
8139	95204	21754
8140	95218	21743
8141	95232	21731
8142	95243	21720
8143	95256	21708
8144	95269	21697
8145	95282	21685
8146	95293	21674
8147	95305	21662
8148	95318	21651
8149	95331	21639
8150	95344	21628
8151	95356	21616
8152	95368	21605
8153	95381	21593
8154	95393	21581
8155	95405	21570
8156	95420	21559
8157	95436	21548
8158	95449	21537
8159	95463	21525
8160	95475	21514
8161	95487	21502
8162	95500	21491
8163	95514	21480
8164	95529	21469
8165	95542	21457
8166	95556	21446
8167	95568	21434
8168	95581	21423
8169	95594	21412
8170	95606	21400
8171	95617	21388
8172	95629	21377
8173	95641	21365
8174	95653	21353
8175	95668	21342
8176	95681	21331
8177	95693	21319
8178	95706	21308
8179	95717	21296
8180	95730	21285
8181	95742	21273
8182	95755	21262
8183	95769	21250
8184	95780	21239
8185	95794	21227
8186	95807	21216
8187	95819	21204
8188	95831	21193
8189	95844	21181
8190	95856	21170
8191	95867	21158
8192	95883	21147
8193	95895	21135
8194	95908	21124
8195	95921	21112
8196	95935	21101
8197	95946	21090
8198	95959	21078
8199	95973	21067
8200	95986	21056
8201	95999	21044
8202	96012	21033
8203	96024	21021
8204	96037	21009
8205	96048	20998
8206	96061	20986
8207	96074	20975
8208	96087	20963
8209	96100	20952
8210	96112	20940
8211	96124	20929
8212	96138	20917
8213	96151	20906
8214	96163	20894
8215	96175	20883
8216	96190	20872
8217	96204	20861
8218	96217	20849
8219	96229	20837
8220	96241	20826
8221	96255	20815
8222	96268	20803
8223	96280	20792
8224	96292	20780
8225	96308	20769
8226	96324	20758
8227	96338	20747
8228	96351	20736
8229	96366	20725
8230	96378	20713
8231	96391	20702
8232	96407	20691
8233	96423	20680
8234	96437	20669
8235	96451	20658
8236	96466	20647
8237	96480	20635
8238	96494	20624
8239	96509	20613
8240	96522	20602
8241	96536	20590
8242	96550	20579
8243	96564	20568
8244	96577	20557
8245	96590	20545
8246	96604	20534
8247	96620	20523
8248	96633	20512
8249	96647	20501
8250	96661	20489
8251	96673	20478
8252	96686	20466
8253	96700	20455
8254	96715	20444
8255	96731	20433
8256	96745	20422
8257	96758	20410
8258	96771	20399
8259	96785	20388
8260	96799	20377
8261	96813	20365
8262	96827	20354
8263	96841	20343
8264	96853	20331
8265	96867	20320
8266	96881	20309
8267	96896	20298
8268	96909	20286
8269	96922	20275
8270	96937	20264
8271	96950	20252
8272	96964	20241
8273	96977	20230
8274	96992	20218
8275	97005	20207
8276	97018	20196
8277	97031	20184
8278	97047	20173
8279	97060	20162
8280	97074	20151
8281	97087	20139
8282	97099	20128
8283	97113	20116
8284	97131	20106
8285	97148	20095
8286	97162	20084
8287	97177	20073
8288	97192	20062
8289	97207	20051
8290	97220	20039
8291	97232	20028
8292	97247	20017
8293	97264	20006
8294	97278	19995
8295	97293	19984
8296	97307	19972
8297	97322	19961
8298	97336	19950
8299	97350	19939
8300	97365	19928
8301	97378	19916
8302	97392	19905
8303	97405	19894
8304	97419	19882
8305	97435	19871
8306	97448	19860
8307	97461	19848
8308	97477	19838
8309	97492	19826
8310	97505	19815
8311	97519	19804
8312	97534	19793
8313	97547	19781
8314	97560	19770
8315	97576	19759
8316	97590	19748
8317	97604	19736
8318	97617	19725
8319	97631	19713
8320	97644	19702
8321	97659	19691
8322	97673	19680
8323	97690	19669
8324	97703	19658
8325	97717	19646
8326	97732	19635
8327	97745	19624
8328	97758	19612
8329	97774	19601
8330	97791	19591
8331	97804	19579
8332	97819	19568
8333	97834	19557
8334	97848	19546
8335	97862	19534
8336	97874	19523
8337	97888	19511
8338	97904	19500
8339	97918	19489
8340	97935	19478
8341	97948	19467
8342	97962	19456
8343	97975	19444
8344	97988	19433
8345	98005	19422
8346	98018	19411
8347	98033	19400
8348	98047	19388
8349	98062	19377
8350	98075	19366
8351	98088	19354
8352	98105	19343
8353	98118	19332
8354	98133	19321
8355	98147	19310
8356	98163	19299
8357	98178	19287
8358	98191	19276
8359	98205	19265
8360	98221	19254
8361	98236	19243
8362	98250	19231
8363	98266	19220
8364	98281	19209
8365	98296	19198
8366	98311	19187
8367	98328	19176
8368	98344	19165
8369	98358	19154
8370	98371	19143
8371	98384	19131
8372	98397	19120
8373	98413	19109
8374	98428	19098
8375	98444	19087
8376	98459	19076
8377	98474	19064
8378	98488	19053
8379	98500	19041
8380	98513	19030
8381	98530	19019
8382	98543	19008
8383	98558	18996
8384	98573	18985
8385	98585	18974
8386	98602	18963
8387	98617	18952
8388	98634	18941
8389	98651	18930
8390	98663	18919
8391	98678	18907
8392	98692	18896
8393	98706	18885
8394	98725	18874
8395	98740	18863
8396	98755	18852
8397	98770	18841
8398	98784	18830
8399	98797	18818
8400	98811	18807
8401	98826	18796
8402	98844	18785
8403	98858	18774
8404	98873	18763
8405	98888	18751
8406	98903	18740
8407	98918	18729
8408	98931	18718
8409	98944	18706
8410	98961	18695
8411	98974	18684
8412	98987	18672
8413	99000	18661
8414	99013	18649
8415	99026	18638
8416	99039	18626
8417	99056	18615
8418	99070	18604
8419	99083	18592
8420	99096	18581
8421	99112	18570
8422	99125	18558
8423	99138	18547
8424	99152	18535
8425	99167	18524
8426	99180	18513
8427	99193	18501
8428	99206	18490
8429	99220	18478
8430	99234	18467
8431	99248	18456
8432	99261	18444
8433	99277	18433
8434	99290	18421
8435	99303	18410
8436	99317	18399
8437	99332	18387
8438	99346	18376
8439	99361	18365
8440	99376	18354
8441	99389	18342
8442	99403	18331
8443	99417	18319
8444	99430	18308
8445	99445	18297
8446	99462	18286
8447	99476	18274
8448	99490	18263
8449	99502	18252
8450	99519	18241
8451	99532	18229
8452	99546	18218
8453	99560	18206
8454	99574	18195
8455	99589	18184
8456	99602	18172
8457	99615	18161
8458	99629	18149
8459	99644	18138
8460	99659	18127
8461	99672	18115
8462	99685	18104
8463	99701	18093
8464	99714	18081
8465	99728	18070
8466	99742	18058
8467	99756	18047
8468	99769	18035
8469	99781	18024
8470	99797	18013
8471	99811	18001
8472	99825	17990
8473	99839	17979
8474	99852	17967
8475	99864	17955
8476	99878	17944
8477	99893	17933
8478	99911	17922
8479	99925	17911
8480	99939	17899
8481	99955	17888
8482	99968	17877
8483	99981	17865
8484	99995	17854
8485	100012	17843
8486	100026	17832
8487	100041	17820
8488	100056	17809
8489	100070	17798
8490	100083	17786
8491	100097	17775
8492	100113	17764
8493	100126	17752
8494	100140	17741
8495	100154	17729
8496	100167	17718
8497	100180	17706
8498	100192	17694
8499	100207	17683
8500	100222	17672
8501	100236	17661
8502	100249	17649
8503	100262	17637
8504	100275	17626
8505	100288	17614
8506	100306	17604
8507	100321	17592
8508	100335	17581
8509	100349	17570
8510	100362	17558
8511	100375	17546
8512	100389	17535
8513	100403	17523
8514	100416	17512
8515	100429	17500
8516	100445	17489
8517	100458	17478
8518	100474	17467
8519	100487	17455
8520	100501	17444
8521	100515	17432
8522	100530	17421
8523	100546	17410
8524	100559	17398
8525	100572	17387
8526	100586	17375
8527	100602	17364
8528	100616	17353
8529	100630	17342
8530	100645	17330
8531	100660	17319
8532	100673	17307
8533	100687	17296
8534	100703	17285
8535	100718	17274
8536	100733	17262
8537	100749	17251
8538	100763	17240
8539	100777	17228
8540	100790	17217
8541	100802	17205
8542	100816	17194
8543	100830	17182
8544	100844	17171
8545	100859	17159
8546	100871	17148
8547	100884	17136
8548	100898	17125
8549	100912	17113
8550	100926	17102
8551	100939	17090
8552	100951	17079
8553	100968	17068
8554	100981	17056
8555	100995	17045
8556	101009	17033
8557	101022	17021
8558	101035	17010
8559	101048	16998
8560	101064	16987
8561	101078	16976
8562	101094	16965
8563	101109	16953
8564	101122	16942
8565	101135	16930
8566	101149	16919
8567	101166	16908
8568	101179	16896
8569	101195	16885
8570	101210	16874
8571	101224	16862
8572	101241	16851
8573	101255	16840
8574	101268	16828
8575	101285	16817
8576	101298	16806
8577	101312	16794
8578	101326	16783
8579	101341	16772
8580	101356	16760
8581	101370	16749
8582	101385	16738
8583	101398	16726
8584	101411	16714
8585	101425	16703
8586	101439	16692
8587	101452	16680
8588	101468	16669
8589	101486	16658
8590	101500	16646
8591	101513	16635
8592	101526	16623
8593	101540	16612
8594	101553	16600
8595	101567	16589
8596	101580	16577
8597	101596	16566
8598	101608	16554
8599	101623	16543
8600	101637	16531
8601	101650	16520
8602	101663	16508
8603	101675	16496
8604	101691	16485
8605	101704	16474
8606	101719	16462
8607	101734	16451
8608	101747	16439
8609	101760	16428
8610	101773	16416
8611	101787	16405
8612	101802	16393
8613	101817	16382
8614	101832	16371
8615	101847	16359
8616	101860	16348
8617	101873	16336
8618	101891	16325
8619	101904	16314
8620	101921	16303
8621	101936	16291
8622	101950	16280
8623	101965	16269
8624	101979	16257
8625	101992	16246
8626	102005	16234
8627	102021	16223
8628	102035	16211
8629	102048	16200
8630	102062	16188
8631	102076	16177
8632	102092	16165
8633	102104	16154
8634	102119	16142
8635	102134	16131
8636	102148	16119
8637	102162	16108
8638	102176	16097
8639	102189	16085
8640	102202	16073
8641	102215	16062
8642	102230	16050
8643	102243	16039
8644	102256	16027
8645	102269	16015
8646	102283	16004
8647	102299	15993
8648	102313	15981
8649	102328	15970
8650	102342	15958
8651	102355	15947
8652	102368	15935
8653	102382	15924
8654	102396	15912
8655	102410	15901
8656	102425	15889
8657	102438	15878
8658	102453	15866
8659	102465	15855
8660	102482	15843
8661	102497	15832
8662	102511	15821
8663	102527	15809
8664	102543	15798
8665	102559	15787
8666	102574	15776
8667	102588	15764
8668	102602	15753
8669	102615	15741
8670	102629	15730
8671	102647	15719
8672	102662	15707
8673	102677	15696
8674	102695	15685
8675	102711	15674
8676	102727	15663
8677	102741	15651
8678	102755	15640
8679	102771	15628
8680	102784	15617
8681	102796	15605
8682	102810	15593
8683	102824	15582
8684	102838	15570
8685	102852	15559
8686	102866	15547
8687	102878	15536
8688	102892	15524
8689	102906	15512
8690	102920	15501
8691	102933	15489
8692	102946	15478
8693	102962	15466
8694	102975	15455
8695	102989	15443
8696	103003	15432
8697	103017	15420
8698	103029	15408
8699	103042	15397
8700	103056	15385
8701	103071	15374
8702	103085	15362
8703	103101	15351
8704	103114	15339
8705	103127	15328
8706	103140	15316
8707	103155	15305
8708	103170	15293
8709	103184	15282
8710	103198	15270
8711	103211	15258
8712	103224	15247
8713	103238	15235
8714	103253	15224
8715	103269	15213
8716	103284	15201
8717	103299	15190
8718	103314	15178
8719	103327	15167
8720	103340	15155
8721	103354	15144
8722	103368	15132
8723	103384	15121
8724	103398	15109
8725	103413	15098
8726	103425	15086
8727	103438	15074
8728	103451	15063
8729	103465	15051
8730	103481	15040
8731	103497	15029
8732	103512	15017
8733	103524	15005
8734	103536	14994
8735	103549	14982
8736	103563	14970
8737	103576	14959
8738	103589	14947
8739	103604	14936
8740	103618	14924
8741	103631	14912
8742	103646	14901
8743	103660	14889
8744	103674	14878
8745	103687	14866
8746	103702	14855
8747	103718	14844
8748	103731	14832
8749	103745	14820
8750	103758	14809
8751	103770	14797
8752	103783	14785
8753	103797	14773
8754	103810	14762
8755	103825	14750
8756	103836	14738
8757	103848	14727
8758	103862	14715
8759	103875	14703
8760	103891	14692
8761	103903	14680
8762	103917	14669
8763	103929	14657
8764	103942	14645
8765	103956	14634
8766	103969	14622
8767	103981	14610
8768	103995	14598
8769	104009	14587
8770	104022	14575
8771	104037	14564
8772	104050	14552
8773	104063	14540
8774	104076	14529
8775	104090	14517
8776	104105	14506
8777	104117	14494
8778	104133	14483
8779	104146	14471
8780	104161	14459
8781	104174	14448
8782	104188	14436
8783	104201	14424
8784	104214	14413
8785	104230	14401
8786	104243	14390
8787	104257	14378
8788	104274	14367
8789	104287	14355
8790	104300	14344
8791	104313	14332
8792	104326	14320
8793	104342	14309
8794	104356	14297
8795	104370	14286
8796	104382	14274
8797	104395	14262
8798	104410	14251
8799	104423	14239
8800	104438	14228
8801	104452	14216
8802	104465	14204
8803	104478	14193
8804	104494	14181
8805	104508	14170
8806	104521	14158
8807	104535	14146
8808	104549	14135
8809	104562	14123
8810	104575	14111
8811	104589	14100
8812	104603	14088
8813	104616	14077
8814	104629	14065
8815	104642	14053
8816	104660	14042
8817	104673	14030
8818	104689	14019
8819	104703	14007
8820	104716	13996
8821	104729	13984
8822	104742	13972
8823	104759	13961
8824	104772	13949
8825	104785	13938
8826	104799	13926
8827	104813	13914
8828	104825	13903
8829	104838	13891
8830	104853	13880
8831	104868	13868
8832	104881	13856
8833	104895	13845
8834	104908	13833
8835	104920	13821
8836	104934	13810
8837	104948	13798
8838	104962	13786
8839	104976	13775
8840	104989	13763
8841	105003	13751
8842	105016	13740
8843	105031	13728
8844	105045	13717
8845	105059	13705
8846	105076	13694
8847	105091	13682
8848	105105	13671
8849	105118	13659
8850	105132	13647
8851	105147	13636
8852	105163	13625
8853	105178	13613
8854	105194	13602
8855	105209	13590
8856	105224	13579
8857	105237	13567
8858	105251	13555
8859	105264	13544
8860	105278	13532
8861	105292	13520
8862	105306	13509
8863	105319	13497
8864	105333	13485
8865	105347	13474
8866	105361	13462
8867	105375	13451
8868	105388	13439
8869	105403	13427
8870	105415	13416
8871	105429	13404
8872	105443	13392
8873	105458	13381
8874	105471	13369
8875	105485	13357
8876	105501	13346
8877	105514	13334
8878	105527	13323
8879	105542	13311
8880	105556	13300
8881	105569	13288
8882	105581	13276
8883	105596	13264
8884	105614	13253
8885	105628	13242
8886	105643	13230
8887	105658	13219
8888	105672	13207
8889	105685	13195
8890	105699	13184
8891	105717	13173
8892	105730	13161
8893	105745	13149
8894	105759	13138
8895	105773	13126
8896	105789	13115
8897	105803	13103
8898	105817	13091
8899	105833	13080
8900	105848	13068
8901	105863	13057
8902	105877	13045
8903	105892	13034
8904	105906	13022
8905	105922	13011
8906	105937	12999
8907	105951	12988
8908	105964	12976
8909	105977	12964
8910	105991	12953
8911	106005	12941
8912	106019	12929
8913	106032	12918
8914	106047	12906
8915	106060	12894
8916	106073	12883
8917	106088	12871
8918	106102	12859
8919	106116	12848
8920	106128	12836
8921	106144	12824
8922	106157	12813
8923	106171	12801
8924	106185	12789
8925	106199	12778
8926	106213	12766
8927	106225	12754
8928	106239	12743
8929	106256	12731
8930	106271	12720
8931	106286	12708
8932	106300	12697
8933	106313	12685
8934	106326	12673
8935	106339	12661
8936	106354	12650
8937	106368	12638
8938	106383	12627
8939	106397	12615
8940	106410	12603
8941	106423	12591
8942	106438	12580
8943	106454	12568
8944	106468	12557
8945	106483	12545
8946	106500	12534
8947	106514	12522
8948	106529	12511
8949	106542	12499
8950	106554	12487
8951	106571	12476
8952	106585	12464
8953	106602	12453
8954	106615	12441
8955	106630	12429
8956	106643	12418
8957	106657	12406
8958	106676	12395
8959	106690	12383
8960	106706	12372
8961	106718	12360
8962	106733	12348
8963	106747	12337
8964	106761	12325
8965	106775	12313
8966	106788	12302
8967	106802	12290
8968	106815	12278
8969	106831	12267
8970	106844	12255
8971	106858	12243
8972	106871	12231
8973	106885	12220
8974	106898	12208
8975	106912	12196
8976	106927	12185
8977	106940	12173
8978	106953	12161
8979	106966	12149
8980	106982	12138
8981	106995	12126
8982	107009	12114
8983	107023	12103
8984	107036	12091
8985	107049	12079
8986	107064	12068
8987	107078	12056
8988	107094	12044
8989	107108	12033
8990	107122	12021
8991	107135	12009
8992	107148	11998
8993	107163	11986
8994	107177	11974
8995	107191	11963
8996	107205	11951
8997	107219	11939
8998	107231	11927
8999	107244	11916
9000	107258	11904
9001	107272	11892
9002	107285	11880
9003	107300	11869
9004	107313	11857
9005	107326	11845
9006	107340	11833
9007	107353	11822
9008	107366	11810
9009	107379	11798
9010	107392	11786
9011	107408	11775
9012	107422	11763
9013	107436	11752
9014	107450	11740
9015	107467	11728
9016	107480	11717
9017	107493	11705
9018	107510	11694
9019	107524	11682
9020	107537	11670
9021	107551	11658
9022	107564	11646
9023	107576	11635
9024	107589	11623
9025	107605	11611
9026	107619	11600
9027	107632	11588
9028	107645	11576
9029	107658	11564
9030	107672	11552
9031	107686	11541
9032	107699	11529
9033	107712	11517
9034	107728	11506
9035	107741	11494
9036	107755	11482
9037	107769	11470
9038	107783	11459
9039	107797	11447
9040	107810	11435
9041	107825	11424
9042	107838	11412
9043	107855	11400
9044	107869	11389
9045	107882	11377
9046	107896	11365
9047	107909	11353
9048	107924	11342
9049	107937	11330
9050	107950	11318
9051	107965	11307
9052	107979	11295
9053	107994	11283
9054	108006	11271
9055	108019	11260
9056	108035	11248
9057	108049	11236
9058	108063	11225
9059	108077	11213
9060	108090	11201
9061	108103	11189
9062	108117	11177
9063	108132	11166
9064	108146	11154
9065	108161	11143
9066	108175	11131
9067	108189	11119
9068	108202	11107
9069	108216	11096
9070	108233	11084
9071	108249	11073
9072	108264	11061
9073	108278	11049
9074	108293	11038
9075	108307	11026
9076	108321	11014
9077	108334	11002
9078	108350	10991
9079	108365	10979
9080	108380	10968
9081	108394	10956
9082	108408	10944
9083	108421	10932
9084	108434	10921
9085	108450	10909
9086	108464	10897
9087	108478	10886
9088	108492	10874
9089	108506	10862
9090	108522	10851
9091	108535	10839
9092	108550	10827
9093	108564	10815
9094	108577	10804
9095	108591	10792
9096	108605	10780
9097	108618	10768
9098	108635	10757
9099	108649	10745
9100	108665	10734
9101	108679	10722
9102	108694	10710
9103	108709	10699
9104	108724	10687
9105	108738	10675
9106	108752	10663
9107	108768	10652
9108	108782	10640
9109	108794	10628
9110	108809	10616
9111	108822	10605
9112	108836	10593
9113	108849	10581
9114	108864	10569
9115	108877	10558
9116	108890	10546
9117	108904	10534
9118	108917	10522
9119	108930	10510
9120	108942	10498
9121	108957	10487
9122	108972	10475
9123	108987	10463
9124	109001	10452
9125	109014	10440
9126	109027	10428
9127	109044	10417
9128	109058	10405
9129	109074	10393
9130	109087	10381
9131	109101	10370
9132	109115	10358
9133	109127	10346
9134	109140	10334
9135	109155	10322
9136	109171	10311
9137	109185	10299
9138	109199	10287
9139	109213	10276
9140	109225	10264
9141	109239	10252
9142	109253	10240
9143	109267	10228
9144	109281	10217
9145	109296	10205
9146	109309	10193
9147	109321	10181
9148	109335	10169
9149	109350	10158
9150	109364	10146
9151	109378	10134
9152	109394	10123
9153	109408	10111
9154	109421	10099
9155	109438	10088
9156	109452	10076
9157	109467	10064
9158	109482	10052
9159	109499	10041
9160	109515	10029
9161	109529	10018
9162	109544	10006
9163	109558	9994
9164	109572	9982
9165	109586	9971
9166	109602	9959
9167	109616	9947
9168	109632	9936
9169	109647	9924
9170	109662	9912
9171	109675	9900
9172	109687	9889
9173	109704	9877
9174	109716	9865
9175	109730	9853
9176	109746	9842
9177	109759	9830
9178	109772	9818
9179	109784	9806
9180	109801	9794
9181	109814	9783
9182	109832	9771
9183	109846	9759
9184	109860	9748
9185	109874	9736
9186	109887	9724
9187	109900	9712
9188	109916	9700
9189	109930	9689
9190	109944	9677
9191	109959	9665
9192	109972	9653
9193	109985	9641
9194	109999	9630
9195	110015	9618
9196	110029	9606
9197	110044	9595
9198	110058	9583
9199	110073	9571
9200	110089	9559
9201	110103	9548
9202	110120	9536
9203	110134	9524
9204	110148	9513
9205	110162	9501
9206	110176	9489
9207	110191	9477
9208	110206	9466
9209	110221	9454
9210	110241	9443
9211	110255	9431
9212	110269	9419
9213	110282	9407
9214	110296	9395
9215	110310	9384
9216	110327	9372
9217	110342	9360
9218	110356	9349
9219	110371	9337
9220	110386	9325
9221	110399	9313
9222	110412	9301
9223	110428	9290
9224	110442	9278
9225	110456	9266
9226	110470	9254
9227	110484	9242
9228	110497	9231
9229	110510	9219
9230	110525	9207
9231	110542	9195
9232	110556	9184
9233	110570	9172
9234	110584	9160
9235	110597	9148
9236	110610	9136
9237	110625	9124
9238	110645	9113
9239	110658	9101
9240	110672	9089
9241	110687	9078
9242	110702	9066
9243	110717	9054
9244	110732	9043
9245	110747	9031
9246	110760	9019
9247	110774	9007
9248	110788	8995
9249	110803	8984
9250	110817	8972
9251	110832	8960
9252	110845	8948
9253	110861	8937
9254	110874	8925
9255	110888	8913
9256	110902	8901
9257	110917	8889
9258	110931	8877
9259	110947	8866
9260	110963	8854
9261	110976	8842
9262	110989	8830
9263	111003	8818
9264	111017	8807
9265	111036	8795
9266	111050	8783
9267	111066	8772
9268	111080	8760
9269	111094	8748
9270	111108	8736
9271	111121	8724
9272	111135	8713
9273	111150	8701
9274	111166	8689
9275	111181	8677
9276	111195	8666
9277	111209	8654
9278	111223	8642
9279	111236	8630
9280	111250	8618
9281	111266	8606
9282	111281	8595
9283	111295	8583
9284	111310	8571
9285	111325	8559
9286	111340	8548
9287	111354	8536
9288	111368	8524
9289	111386	8512
9290	111400	8500
9291	111414	8489
9292	111430	8477
9293	111447	8465
9294	111462	8454
9295	111479	8442
9296	111495	8430
9297	111509	8419
9298	111524	8407
9299	111539	8395
9300	111557	8383
9301	111571	8372
9302	111588	8360
9303	111602	8348
9304	111617	8336
9305	111630	8324
9306	111644	8313
9307	111659	8301
9308	111675	8289
9309	111692	8277
9310	111707	8266
9311	111722	8254
9312	111737	8242
9313	111752	8230
9314	111766	8219
9315	111780	8207
9316	111797	8195
9317	111811	8183
9318	111826	8171
9319	111844	8160
9320	111858	8148
9321	111874	8136
9322	111891	8125
9323	111906	8113
9324	111921	8101
9325	111937	8089
9326	111952	8078
9327	111967	8066
9328	111981	8054
9329	111994	8042
9330	112012	8030
9331	112025	8018
9332	112040	8007
9333	112056	7995
9334	112071	7983
9335	112085	7971
9336	112100	7960
9337	112116	7948
9338	112131	7936
9339	112146	7924
9340	112161	7912
9341	112174	7900
9342	112189	7889
9343	112205	7877
9344	112222	7865
9345	112239	7854
9346	112254	7842
9347	112269	7830
9348	112284	7818
9349	112299	7806
9350	112315	7795
9351	112330	7783
9352	112347	7771
9353	112362	7759
9354	112377	7748
9355	112392	7736
9356	112405	7724
9357	112420	7712
9358	112437	7700
9359	112452	7689
9360	112469	7677
9361	112484	7665
9362	112500	7653
9363	112515	7642
9364	112532	7630
9365	112549	7618
9366	112565	7606
9367	112580	7595
9368	112595	7583
9369	112610	7571
9370	112627	7559
9371	112645	7548
9372	112661	7536
9373	112677	7524
9374	112692	7512
9375	112707	7501
9376	112722	7489
9377	112736	7477
9378	112753	7465
9379	112770	7453
9380	112783	7441
9381	112798	7430
9382	112814	7418
9383	112830	7406
9384	112847	7394
9385	112863	7383
9386	112877	7371
9387	112892	7359
9388	112908	7347
9389	112923	7335
9390	112938	7323
9391	112955	7312
9392	112969	7300
9393	112983	7288
9394	112996	7276
9395	113011	7264
9396	113026	7252
9397	113043	7241
9398	113061	7229
9399	113076	7217
9400	113091	7205
9401	113107	7194
9402	113124	7182
9403	113139	7170
9404	113155	7158
9405	113172	7146
9406	113187	7135
9407	113203	7123
9408	113218	7111
9409	113232	7099
9410	113246	7087
9411	113263	7075
9412	113277	7064
9413	113291	7052
9414	113307	7040
9415	113322	7028
9416	113337	7016
9417	113354	7004
9418	113369	6993
9419	113385	6981
9420	113401	6969
9421	113416	6957
9422	113435	6946
9423	113451	6934
9424	113466	6922
9425	113483	6910
9426	113497	6898
9427	113511	6886
9428	113524	6874
9429	113539	6862
9430	113557	6851
9431	113575	6839
9432	113590	6827
9433	113606	6815
9434	113620	6804
9435	113635	6792
9436	113651	6780
9437	113666	6768
9438	113680	6756
9439	113697	6744
9440	113713	6732
9441	113727	6721
9442	113742	6709
9443	113757	6697
